ocean_delay_days,cost_increase_pct,current_stock_days,order_qty,optimal_air_qty
25,0.4700899173646207,2,20000,19746
33,0.4460371755468103,16,20000,15579
2,0.2677609580429818,9,20000,0
11,0.27179778745564603,27,13773,668
0,0.32688896147807817,4,20000,2460
43,0.1935250059674435,19,20000,20000
4,0.32361114169892774,10,13773,330
29,0.022384194344243435,17,13773,8587
29,0.027023813674863284,22,13773,6941
16,0.22861520980977218,16,20000,4673
22,0.27481115055301747,6,20000,15570
14,0.4439088201679095,14,20000,4500
36,0.05233031695394813,23,20000,13244
20,0.4113239635969447,21,13773,2988
13,0.1050236686460348,8,13773,5288
1,0.19704182425501593,17,20000,104
10,0.15830121741370645,8,13773,3921
38,0.2000776364326995,26,20000,12819
37,0.07524774903629278,23,20000,13780
33,0.2517850372017775,17,20000,15859
37,0.40082129491568363,14,20000,19980
33,0.22076700518944847,18,13773,10332
17,0.24530678794909955,10,13773,6421
29,0.4243837926406571,13,20000,15182
14,0.3530290573190154,14,20000,4838
26,0.24522720425989236,27,13773,3100
33,0.12884782409458984,10,13773,13338
37,0.4424633734224833,6,20000,20000
32,0.2885102008452792,8,13773,13773
23,0.1105738050553467,2,13773,12917
14,0.13455987631900518,5,13773,7751
29,0.40156654446812295,27,20000,6244
41,0.02207278104372773,5,13773,13773
16,0.49604609351441004,17,13773,2833
4,0.06517583985739589,6,13773,2165
28,0.3980342626984687,23,13773,4781
3,0.19738765838584144,5,13773,2720
9,0.24610809164373343,7,20000,5249
16,0.44032528873228893,27,13773,476
9,0.20645559479460662,24,13773,222
16,0.26874687683661724,4,13773,9313
19,0.02464983120458497,26,13773,79
23,0.0011737369337265768,9,20000,14150
4,0.12239993650086295,18,20000,0
33,0.34029154645938364,19,20000,14022
5,0.06063244667956835,19,13773,0
1,0.05688097940227471,27,13773,0
12,0.20548030401795164,26,20000,0
42,0.32391851930411325,13,20000,20000
42,0.35603599612396525,26,20000,15325
10,0.08922533704918739,26,20000,0
22,0.039794073686021225,2,20000,17972
15,0.4701985169727721,24,20000,0
30,0.13033319128105086,13,13773,11186
10,0.4266732488043619,12,13773,2389
15,0.43174572523140914,14,20000,5416
7,0.3862612958812722,4,13773,4308
3,0.08441680332628504,26,13773,202
39,0.41090072962710017,9,20000,20000
3,0.38462527962079335,4,20000,3843
24,0.29836149505310855,18,13773,5995
2,0.16860101758447638,26,13773,345
31,0.13125430213327205,14,13773,10656
2,0.06094460604017948,11,20000,0
26,0.2548785334504357,18,13773,6297
28,0.29263043775492326,4,20000,20000
31,0.1796694952578936,14,20000,15898
18,0.23767953384043428,23,13773,1045
20,0.18175722868463334,7,20000,13434
4,0.32050302866035063,15,20000,236
17,0.45062960389828166,11,20000,8667
27,0.08196013102347244,21,13773,5755
41,0.1907044049515617,17,13773,13773
21,0.07043430197543066,19,13773,4256
20,0.312471885203916,14,20000,8562
5,0.3644352547442979,11,13773,486
0,0.46595636629872794,7,20000,0
4,0.13943596313048245,11,13773,0
40,0.4751056029327151,6,20000,20000
11,0.0316313359103374,7,13773,5136
25,0.3015069316822941,8,13773,11240
33,0.028566359671664987,12,20000,18238
13,0.4468870938809724,17,20000,2048
25,0.26490452853502705,26,13773,2888
44,0.33467417538139804,13,13773,13773
26,0.41578696295522627,13,20000,13813
8,0.07515531124198438,24,13773,0
25,0.019295780969066922,21,20000,7220
21,0.4394405729564261,27,20000,0
29,0.15746661372946624,6,20000,20000
42,0.06448945396358263,17,20000,20000
16,0.23423061854354327,7,20000,10073
25,0.2991530378480094,10,20000,14844
35,0.015485301711255062,6,20000,20000
0,0.13744782912854386,22,20000,0
7,0.016399937138448006,24,20000,338
34,0.21016769459774948,17,20000,15765
14,0.44755001453312215,19,20000,1526
21,0.4913262057467846,20,20000,5570
13,0.31852377675181376,13,20000,4497
25,0.0808188468922959,3,20000,19335
27,0.4529246949996529,27,20000,5170
22,0.25812391160003023,11,20000,11697
13,0.07687465605145904,13,13773,3380
23,0.4608633347258307,15,13773,6905
1,0.3787345253615515,19,20000,381
44,0.3658526363615758,20,13773,13773
25,0.35459035189720234,7,13773,11683
13,0.10016991054822116,6,13773,5947
6,0.10550334585376303,17,20000,0
2,0.3441464992136275,15,20000,0
22,0.10986137505519844,14,20000,9867
42,0.21933584840152442,22,13773,12289
44,0.3910009127969707,3,13773,13773
17,0.3919762590489205,3,20000,13882
37,0.22663088626292982,13,13773,13773
34,0.39609496913762254,2,13773,13773
14,0.4193108980990284,20,20000,477
24,0.3273878756421301,17,13773,6421
36,0.11421292615421008,8,13773,13773
27,0.13700589019277376,22,20000,8089
9,0.15742057770436768,8,13773,3850
38,0.058402053866976,17,20000,18766
16,0.13657981018497256,26,20000,494
38,0.10475961215626606,7,20000,20000
21,0.22766437490430108,19,20000,6750
25,0.45421877393613247,2,20000,20000
43,0.05224015837697904,2,20000,20000
24,0.3601339619736978,27,20000,3059
16,0.34364150220656386,26,13773,310
12,0.04787709933167883,15,20000,2279
19,0.46128620245290003,7,13773,8382
24,0.2842361010784098,7,13773,11228
3,0.18186276056784212,5,20000,3506
9,0.37826929174765334,13,13773,1643
2,0.12868272920081703,19,20000,13
40,0.3467549185231602,11,20000,20000
44,0.01985560378612361,4,20000,20000
17,0.419704018804636,4,20000,13555
35,0.22408542351065924,9,20000,20000
21,0.31834645717897087,23,20000,3331
33,0.11061890990334183,24,13773,7354
7,0.338536856329224,26,13773,0
39,0.3861201379466383,2,13773,13773
43,0.23660659344219936,19,13773,13773
18,0.30886346203089715,16,13773,4599
41,0.22816296191119928,26,20000,14987
40,0.44704568462892275,22,13773,11602
36,0.24893459025715958,21,20000,14365
5,0.42090435451440944,18,20000,266
25,0.4006760291351243,26,20000,4334
33,0.20525241067417827,12,20000,18563
44,0.11504224592873752,14,20000,20000
5,0.2030410662798855,26,20000,128
36,0.41310868788761007,21,20000,14987
32,0.11381626790969618,26,13773,5776
21,0.26221817292887467,11,20000,11491
20,0.40304837398037374,14,20000,8394
5,0.1767387375641894,18,13773,0
5,0.3211048185013487,22,13773,61
3,0.12281578702440726,2,20000,5089
29,0.05463972268407996,21,13773,7015
10,0.39719211254642817,17,20000,0
29,0.04948431170435341,17,20000,12409
30,0.1356906975397923,22,20000,10308
23,0.42755471099872006,4,20000,17541
8,0.1732346435393336,3,13773,5634
2,0.48652267475708055,7,13773,784
30,0.48986716738692987,12,13773,11481
39,0.13413801022677835,4,20000,20000
36,0.020489111124945225,27,20000,11366
35,0.35253164210268956,2,13773,13773
23,0.22549325132417186,12,13773,8033
30,0.050376421979788144,14,20000,15309
5,0.3537614094890214,6,13773,2250
1,0.015587454555960611,19,13773,0
19,0.43509834524612107,16,20000,7105
27,0.06932626455665186,19,13773,6968
10,0.0636559393733625,16,20000,531
3,0.08783614898429226,21,13773,0
14,0.48013317924603327,21,13773,0
5,0.346584680126923,21,20000,20
29,0.40068576773181835,8,20000,19010
37,0.1988174928663765,18,20000,17493
1,0.16815636375247778,9,20000,0
14,0.11724200339158497,14,20000,4142
10,0.24032401415620447,27,20000,0
7,0.27591436676708425,17,13773,227
25,0.3158874218263777,26,13773,3223
44,0.12855925199934726,11,20000,20000
43,0.4743270404514953,15,20000,20000
4,0.08487924910356792,7,20000,2536
5,0.48282658738320616,21,13773,535
25,0.007428061253751894,23,13773,4176
3,0.2405628459084228,27,13773,0
18,0.1666839190582814,8,13773,7696
19,0.2245617069651254,7,20000,12508
32,0.2853322894903945,18,13773,9852
19,0.21779457900635452,22,13773,2422
11,0.20742342515079748,25,13773,39
0,0.3663617077066533,9,20000,328
25,0.3429381375432323,13,13773,8319
13,0.41663564101792394,27,20000,702
37,0.12497949061974778,26,13773,7862
36,0.3047642548770318,5,13773,13773
10,0.29259739269642693,11,13773,2856
35,0.18486890543634438,7,20000,20000
12,0.24302877095134046,8,13773,5300
42,0.15689107165286437,22,13773,12386
2,0.0709221988084926,9,20000,0
32,0.10690060533136642,4,13773,13773
5,0.052756823200600544,9,13773,882
9,0.34153478759506206,16,13773,0
4,0.33036369655457576,22,13773,0
22,0.4753031857899364,2,13773,12340
9,0.36483920682362064,14,20000,814
43,0.026022919378065723,23,13773,11858
1,0.4421225869644771,19,13773,0
12,0.4313375814728629,16,20000,1988
39,0.22166016038634934,8,20000,20000
1,0.29293152526396077,16,13773,138
19,0.4880391662362594,26,13773,210
0,0.26615218192408313,4,13773,1124
36,0.4526609141880449,27,20000,11083
8,0.04151937890509322,15,13773,0
16,0.09552593435434142,21,20000,1882
8,0.2203774717206589,5,20000,6588
10,0.29237840416865235,5,20000,7663
14,0.4081139259314001,4,13773,8173
23,0.4941310575715934,6,13773,10705
37,0.19442574823705822,26,13773,8605
34,0.023707818070042463,12,20000,19369
29,0.4005857516476624,9,13773,12228
30,0.30219035954140405,27,13773,4360
4,0.09927142943410083,3,20000,5307
43,0.24741422831071008,17,20000,20000
13,0.3711551227668622,26,20000,0
10,0.3852058935343219,11,20000,4443
8,0.249809205999381,19,20000,0
33,0.15260726506442956,8,13773,13773
11,0.48687129101924675,6,20000,8330
34,0.3316813054782464,8,13773,13773
34,0.20411875967314935,22,20000,12978
0,0.1402316121023262,7,13773,5
39,0.36555149150178107,25,13773,9674
21,0.12109172279688385,2,20000,17231
28,0.08585499448684408,12,20000,14970
7,0.26491694448103514,14,13773,0
10,0.14499369632207093,13,20000,2499
40,0.3144525724618075,2,20000,20000
36,0.05896933743711674,22,20000,14153
13,0.3274705522836608,16,20000,2677
29,0.1416482639988511,2,20000,20000
34,0.00012146721725636578,4,20000,20000
20,0.06346802883708819,27,20000,210
36,0.46680768891754704,16,20000,18349
4,0.4336773195576789,10,13773,377
18,0.11680451601811842,15,13773,4721
13,0.3891859522727456,24,20000,0
25,0.3042857965869871,23,20000,6343
3,0.4854523557249347,25,13773,0
24,0.18680282976702955,9,20000,15077
44,0.34073030625858564,23,20000,18726
41,0.03176786121195929,5,20000,20000
24,0.19812367340820297,21,20000,6454
17,0.48190883059409023,21,13773,1635
39,0.2694904372250603,7,20000,20000
7,0.1439397516674223,2,13773,5441
38,0.06013548156430343,19,20000,16763
39,0.3517641700907652,7,13773,13773
13,0.3224280217148634,15,13773,2003
31,0.1869693568018873,12,13773,11843
37,0.47547067593291714,18,20000,17052
32,0.011101406493925159,10,20000,19092
22,0.1518619258159129,23,20000,3678
14,0.4605347431497907,8,13773,5649
32,0.1604677191597202,15,20000,15522
24,0.1261264169275852,18,20000,8779
16,0.26711020496562365,9,13773,6432
32,0.41190087496026895,17,20000,14879
1,0.05157338043918053,13,13773,0
13,0.47151035482286807,13,20000,4468
39,0.397536440590582,6,13773,13773
39,0.09062512777577597,6,13773,13773
38,0.35600398059908134,15,13773,13773
5,0.19247936131877857,7,13773,2299
5,0.20114733903815935,8,13773,2035
2,0.3916450462194332,24,13773,1
6,0.4813924039903661,22,13773,0
7,0.06332793642359696,18,20000,272
41,0.2103151184394097,10,13773,13773
14,0.24047080404215176,23,20000,0
28,0.1881559084774988,14,20000,13992
32,0.1815945618581125,10,20000,19359
29,0.02613433378079827,17,13773,8792
38,0.34276931028131163,5,20000,20000
26,0.2181072085600227,3,13773,13773
35,0.09739690132196338,14,20000,18217
28,0.4080167511510342,14,13773,9681
37,0.40128037407581396,20,13773,11245
32,0.2431958140444469,13,20000,17748
36,0.14922533057388027,5,13773,13773
26,0.3190463628982262,11,20000,14337
32,0.14407606788870153,17,13773,10208
3,0.11800396516185602,25,13773,0
21,0.3652573270131633,20,20000,5327
1,0.02016261986047535,9,13773,340
9,0.04738423551729698,7,20000,6569
4,0.0033940870117948885,5,20000,4078
9,0.07647159323771308,8,20000,4737
32,0.03449500435522973,15,13773,10517
37,0.4979011838899593,14,20000,19986
12,0.1444049849770448,22,20000,299
30,0.07463400633462364,6,20000,20000
35,0.12049812899795898,10,20000,20000
44,0.4680627857700673,4,13773,13773
23,0.26008011151219784,11,13773,8603
14,0.18240904815392844,16,20000,3859
28,0.4366957289546097,21,20000,9204
7,0.19749513527451623,22,20000,271
4,0.1675042849788479,18,20000,23
28,0.10364126127486778,24,20000,7566
3,0.18889841195470575,25,20000,602
11,0.158342178008463,7,13773,5176
44,0.3386519796490705,26,20000,17044
1,0.14479135233536355,4,20000,2398
26,0.2885998732112807,19,20000,9053
30,0.03294608251598635,6,20000,20000
35,0.09564457834825718,14,20000,18349
35,0.20370263580567438,26,20000,11121
25,0.4684746269543477,2,13773,13773
42,0.1886259928578477,18,13773,13773
26,0.33203706059991706,27,20000,4061
4,0.12754361121069907,4,13773,3417
19,0.06351678798661586,27,20000,233
10,0.029268300040025064,20,13773,65
9,0.15270674927137567,22,20000,414
39,0.07883051339845398,21,20000,16375
37,0.0870052240080621,23,20000,13894
5,0.380379654193475,13,13773,351
7,0.007919035472437108,9,13773,2582
22,0.2789050628677172,9,20000,13444
25,0.1897306902967324,16,20000,10503
42,0.2532749999542736,12,13773,13773
11,0.28141511860730145,21,20000,0
25,0.1566838472286391,2,20000,20000
12,0.14755443009214264,17,20000,1789
39,0.36670092466745285,15,13773,13773
17,0.4356384940605786,8,13773,8122
24,0.09629081622926394,7,20000,15700
32,0.048809380267574476,22,20000,11276
39,0.44889790319601297,5,13773,13773
42,0.17494773182369933,23,20000,17302
11,0.2756586953314071,9,20000,6427
43,0.17977157226000173,23,20000,18131
35,0.06290116817302566,20,20000,14417
3,0.294665822473864,26,13773,32
4,0.26257042588481483,4,20000,4865
36,0.10149677959559861,5,20000,20000
7,0.22593452232613892,14,20000,366
41,0.3984737520078229,22,13773,11963
27,0.29521305155394567,3,13773,13773
30,0.048458663533497426,12,13773,11434
8,0.27401074861456753,17,20000,0
28,0.35136914964479343,11,20000,15657
13,0.3963517028903757,16,20000,3136
39,0.3145587893171334,11,13773,13773
40,0.07632908227039187,3,13773,13773
21,0.35508663329508033,7,20000,14122
10,0.3386709230407582,15,20000,1039
22,0.01221344147031661,3,13773,12206
0,0.20587383379512159,11,20000,0
36,0.16647512348118665,18,20000,16492
20,0.3347060321268217,9,20000,12289
25,0.10806790615546036,27,13773,1905
35,0.29543596148712925,17,20000,16911
22,0.4566029809070862,15,13773,6762
0,0.39890118610430386,11,20000,321
39,0.4607288681082652,14,13773,13773
14,0.489252983466345,2,13773,8471
20,0.005335063503081383,11,13773,7048
8,0.3113706381887388,23,20000,0
8,0.20641969887945322,13,20000,413
9,0.42992724516756087,18,20000,6
25,0.12590735100456585,25,13773,3179
40,0.4905147445575381,15,13773,13773
34,0.30685398477187364,6,20000,20000
24,0.3967687011144155,20,13773,5103
25,0.04279977641138416,6,13773,11960
10,0.09172894237943252,16,20000,228
37,0.3792018365171016,14,13773,13773
1,0.010993261019661804,18,20000,0
6,0.4084389929468914,2,20000,6815
17,0.006974509345955726,15,13773,4400
26,0.32855941953063666,5,20000,18577
33,0.18254696011590293,26,13773,6618
26,0.30574742635959956,10,20000,15320
16,0.34801570349455685,18,20000,2799
42,0.1712376095931521,4,20000,20000
43,0.053981224055417776,14,20000,20000
23,0.03482293387413282,13,20000,11684
24,0.2944680112812739,17,20000,9609
6,0.26032767686705577,5,20000,5692
5,0.37110050456056626,19,13773,220
23,0.25486775500196857,24,20000,3852
32,0.21122289501543956,4,20000,20000
28,0.19904358911811543,18,13773,8101
42,0.013223451298833733,2,13773,13773
21,0.16777860084832857,20,20000,5492
25,0.4880100787622471,23,13773,4644
27,0.4367777881135444,5,20000,19147
20,0.16468903351710884,18,20000,6218
6,0.2938977025331861,8,13773,2054
16,0.423648372767747,3,13773,9357
19,0.22063716837503433,13,20000,9150
40,0.00897893187507548,6,13773,13773
19,0.037255230909320036,17,20000,5884
21,0.2551963606743533,9,20000,13138
27,0.4847196878379392,24,13773,4523
39,0.3466047711094339,9,20000,20000
6,0.035458095719284766,14,13773,9
0,0.09468043789593139,27,13773,198
31,0.385661571608425,15,13773,10749
12,0.4207198799781224,12,20000,4338
29,0.3088472930942954,7,20000,19746
22,0.3222115848149083,17,20000,8065
18,0.014168725191692322,24,13773,292
31,0.41426512979075425,26,20000,7774
29,0.3941376040854148,23,13773,5787
28,0.12951757205167358,26,13773,4108
44,0.3543383599827535,16,20000,20000
28,0.10742730321249905,17,13773,8018
29,0.020165080525756496,14,20000,14148
15,0.10056827129518864,13,13773,3889
39,0.08931443837714975,19,20000,18409
18,0.16887399836742362,19,13773,3114
17,0.20922474858772905,15,13773,4212
0,0.25426944574885396,3,20000,3298
13,0.23837693775416408,23,20000,364
1,0.13533730298264468,3,20000,3463
27,0.014585334287037233,4,20000,20000
29,0.30255081111857535,25,20000,7359
37,0.1978724149236772,9,13773,13773
3,0.14933607869377485,12,13773,0
0,0.43347052141525616,13,20000,0
7,0.3733716538990799,5,20000,5671
28,0.4288827741862211,10,13773,11893
38,0.2474913973562305,25,13773,9205
2,0.06546562606338874,18,20000,0
31,0.3481107180606362,25,20000,8824
9,0.10303688996858762,17,20000,181
9,0.2206148345458584,18,13773,462
18,0.03250039447444425,16,13773,4665
33,0.4126542012114912,21,13773,8957
32,0.06297032052375029,27,13773,5054
22,0.45154875352465484,23,20000,4684
27,0.43211530113077856,8,20000,17739
31,0.23229138221962303,11,20000,18254
6,0.3721841021519953,5,13773,3667
28,0.30972253690907664,25,13773,4126
7,0.40153782116887243,25,20000,0
0,0.21590255039295603,15,20000,0
2,0.392904242122175,15,13773,0
23,0.23122840853257398,15,20000,10328
22,0.4704828939213969,26,20000,1977
7,0.2431860504125738,15,13773,0
36,0.23130963596686477,23,20000,13483
2,0.39253593078175636,21,13773,0
32,0.410788845880419,19,20000,12843
27,0.2772445571605854,16,20000,12152
7,0.0898989067475377,24,20000,0
33,0.23387911547878976,27,13773,6015
34,0.4840362514548392,20,13773,10053
31,0.37649309651959256,14,13773,11093
23,0.4055813019395661,13,13773,7975
13,0.016412749409620064,20,20000,5
31,0.23392973131707995,20,13773,8506
42,0.3233105668287777,21,20000,18026
15,0.41501634181403735,3,20000,12434
3,0.024636826791385735,22,20000,0
36,0.42621944282093654,4,20000,20000
20,0.27420046837095585,11,20000,10429
13,0.09865698528802996,6,20000,9308
30,0.15862760822485,13,20000,15959
17,0.14096477587578038,8,13773,7320
6,0.2654295171442379,10,20000,2060
9,0.02584283995556591,3,13773,6117
6,0.07926807924996176,26,20000,0
32,0.4063465216878912,11,13773,12698
22,0.06630199537340553,7,20000,14943
20,0.11669813472906349,13,13773,6144
18,0.22668530280207866,7,20000,11757
18,0.25856044405666523,4,13773,9409
35,0.3818052398070793,11,13773,13773
28,0.2236662133330939,10,13773,11776
17,0.3949323105177694,21,20000,2157
1,0.3091731535227287,6,20000,1071
0,0.05654986971191123,4,13773,1921
4,0.07816571919641929,6,13773,2086
19,0.2185168627248854,9,20000,10846
10,0.1984446965445198,9,20000,5880
41,0.3717721348186473,15,20000,20000
1,0.29036856989867593,25,20000,0
